n,inv_norm,runs_norm,rem_norm,osc_norm,dis_norm,ham_norm
10000,0.34302,0.019902,0.0381,0.039808,0.686748,1
10000,0.539722,0.019902,0.0401,0.039808,0.677592,0.9998
10000,0.31281,0.019902,0.0378,0.039808,0.660182,1
10000,0.290534,0.019902,0.0391,0.039808,0.62386,0.9996
10000,0.66403,0.019902,0.0404,0.039808,0.686569,0.9997
10000,0.278646,0.019902,0.0394,0.039808,0.615378,0.9997
10000,0.259431,0.019902,0.0388,0.039808,0.681581,0.9998
10000,0.280466,0.019902,0.0382,0.039808,0.685837,0.9997
10000,0.702588,0.019902,0.0349,0.039808,0.680301,0.9997
10000,0.407744,0.019902,0.0397,0.039808,0.621175,0.9997
10000,0.729312,0.019902,0.0375,0.039808,0.61212,0.9999
10000,0.422856,0.019902,0.0392,0.039808,0.684646,0.9999
10000,0.361445,0.019902,0.0421,0.039808,0.655448,0.9994
10000,0.68456,0.019902,0.0433,0.039808,0.670437,1
10000,0.446974,0.019902,0.0374,0.039808,0.661043,0.9999
10000,0.671114,0.019902,0.0441,0.039808,0.661116,0.9999
10000,0.479128,0.019902,0.041,0.039808,0.629861,0.9995
10000,0.346175,0.019902,0.0373,0.039808,0.662307,0.9995
10000,0.199809,0.019902,0.0354,0.039808,0.685134,0.9998
10000,0.271028,0.019902,0.0457,0.039808,0.676581,0.9999
10000,0.711967,0.019902,0.0415,0.039808,0.678936,1
10000,0.512659,0.019902,0.038,0.039808,0.639136,0.9996
10000,0.510081,0.019902,0.0371,0.039808,0.670519,0.9998
10000,0.291714,0.019902,0.0362,0.039808,0.645797,0.9994
10000,0.604763,0.019902,0.0444,0.039808,0.664015,0.9996
10000,0.632935,0.019902,0.0411,0.039808,0.689299,0.9999
10000,0.68929,0.019902,0.0452,0.039808,0.606781,1
10000,0.864696,0.019902,0.0377,0.039808,0.692453,0.9994
10000,0.346498,0.019902,0.0414,0.039808,0.679245,0.9998
10000,0.481892,0.019902,0.04,0.039808,0.663,0.9994
10000,0.4944,0.019902,0.0464,0.039808,0.663893,0.9998
10000,0.379286,0.019902,0.0362,0.039808,0.685141,0.9997
10000,0.466532,0.019902,0.0401,0.039808,0.625324,0.9999
10000,0.438522,0.019902,0.0388,0.039808,0.671111,0.9996
10000,0.398012,0.019902,0.0397,0.039808,0.669587,0.9996
10000,0.284608,0.019902,0.0461,0.039808,0.686088,0.9998
10000,0.213134,0.019902,0.0433,0.039808,0.674201,0.9996
10000,0.429884,0.019902,0.0404,0.039808,0.638,0.9997
10000,0.3984,0.019902,0.0401,0.039808,0.657305,0.9998
10000,0.305903,0.019902,0.0398,0.039808,0.662516,0.9997
10000,0.350227,0.019902,0.048,0.039808,0.623457,0.9998
10000,0.391071,0.019902,0.0459,0.039808,0.67615,0.9998
10000,0.656103,0.019902,0.042,0.039808,0.665621,0.9999
10000,0.808419,0.019902,0.0375,0.039808,0.692664,0.9997
10000,0.575819,0.019902,0.0411,0.039808,0.643273,0.9997
10000,0.811577,0.019902,0.0396,0.039808,0.688693,0.9998
10000,0.36289,0.019902,0.0389,0.039808,0.666823,0.9999
10000,0.69321,0.019902,0.0394,0.039808,0.677076,0.9997
10000,0.621256,0.019902,0.0365,0.039808,0.704021,0.9995
10000,0.578821,0.019902,0.0406,0.039808,0.668001,0.9999
10000,0.731924,0.019902,0.0363,0.039808,0.695129,0.9999
10000,0.611612,0.019902,0.0429,0.039808,0.62919,0.9998
10000,0.416132,0.019902,0.0366,0.039808,0.657954,0.9999
10000,0.478243,0.019902,0.0428,0.039808,0.606233,0.9999
10000,0.30874,0.019902,0.04,0.039808,0.644514,0.9996
10000,0.630286,0.019902,0.0337,0.039808,0.71022,0.9998
10000,0.852011,0.019902,0.0376,0.039808,0.675421,0.9997
10000,0.513001,0.019902,0.0375,0.039808,0.686551,0.9996
10000,0.735098,0.019902,0.0393,0.039808,0.703796,0.9996
10000,0.738185,0.019902,0.0394,0.039808,0.696119,0.9999
10000,0.742727,0.019902,0.0408,0.039808,0.614838,0.9997
10000,0.621563,0.019902,0.039,0.039808,0.625235,0.9996
10000,0.518402,0.019902,0.0342,0.039808,0.710816,0.9999
10000,0.42244,0.019902,0.0428,0.039808,0.669799,0.9998
10000,0.264178,0.019902,0.0386,0.039808,0.63739,0.9995
10000,0.381558,0.019902,0.0467,0.039808,0.618932,0.9999
