n,inv_norm,runs_norm,rem_norm,osc_norm,dis_norm,ham_norm
10000,0.428311,0.50105,0.0196,0.660732,0.673361,0.9999
10000,0.414244,0.494849,0.0198,0.659232,0.662881,0.9999
10000,0.743553,0.50115,0.0194,0.665133,0.665976,1
10000,0.37068,0.49735,0.0199,0.666133,0.663916,0.9998
10000,0.551018,0.50255,0.0193,0.672034,0.6685,0.9999
10000,0.46734,0.50135,0.0191,0.667634,0.662691,0.9998
10000,0.323788,0.49985,0.0191,0.670534,0.669943,0.9999
10000,0.259732,0.50125,0.0198,0.662232,0.667943,1
10000,0.44316,0.49605,0.0192,0.672935,0.664289,0.9999
10000,0.220466,0.505351,0.019,0.660232,0.664947,1
10000,0.629902,0.506451,0.0192,0.660632,0.665758,0.9999
10000,0.394404,0.50215,0.0192,0.672434,0.660313,1
10000,0.508607,0.49955,0.0196,0.663333,0.671352,1
10000,0.602057,0.50215,0.0191,0.667734,0.672341,0.9998
10000,0.506099,0.50185,0.0186,0.671834,0.663994,1
10000,0.492277,0.50105,0.0193,0.666333,0.673596,1
10000,0.459854,0.50225,0.0191,0.663733,0.664365,1
10000,0.610113,0.49715,0.0187,0.662232,0.671432,0.9999
10000,0.523509,0.49885,0.0188,0.670934,0.674338,1
10000,0.370056,0.50045,0.0198,0.666133,0.667144,0.9997
10000,0.665197,0.49525,0.0192,0.669134,0.66578,0.9999
10000,0.40692,0.49765,0.0191,0.670234,0.666503,1
10000,0.455422,0.49945,0.0194,0.661232,0.661747,0.9999
10000,0.294445,0.49905,0.0188,0.665733,0.65971,0.9998
10000,0.53785,0.49785,0.0193,0.669734,0.666593,0.9999
10000,0.302374,0.50175,0.0192,0.667233,0.667145,1
10000,0.293467,0.49885,0.0194,0.668034,0.674521,1
10000,0.485412,0.49625,0.0191,0.666433,0.666035,0.9998
10000,0.337991,0.493149,0.019,0.669534,0.670752,0.9998
10000,0.424485,0.491149,0.0188,0.661632,0.672558,0.9999
10000,0.653048,0.49805,0.0193,0.666633,0.667946,0.9999
10000,0.456969,0.50195,0.0196,0.661932,0.668656,1
10000,0.359758,0.49735,0.0192,0.664733,0.666017,1
10000,0.461889,0.50475,0.0198,0.661932,0.667419,0.9997
10000,0.486594,0.50275,0.0196,0.670434,0.657466,1
10000,0.639325,0.49975,0.0191,0.666333,0.663579,1
10000,0.778323,0.49945,0.019,0.669234,0.670279,0.9997
10000,0.283328,0.49915,0.0191,0.668134,0.667176,1
10000,0.370333,0.49615,0.0192,0.661032,0.672037,0.9999
10000,0.435655,0.505251,0.0192,0.663833,0.670525,0.9999
10000,0.368857,0.50065,0.0196,0.667834,0.670624,0.9998
10000,0.413072,0.49855,0.0192,0.671034,0.669349,1
10000,0.738906,0.49795,0.0193,0.663633,0.670834,0.9999
10000,0.673408,0.493949,0.0187,0.662432,0.669861,0.9999
10000,0.269116,0.50285,0.0194,0.658332,0.660238,1
10000,0.319312,0.50435,0.0196,0.666533,0.665328,0.9999
10000,0.750368,0.49925,0.019,0.668134,0.664101,1
10000,0.396282,0.49925,0.0197,0.661432,0.667674,0.9999
10000,0.709816,0.50105,0.0189,0.667834,0.672035,1
10000,0.622024,0.49805,0.0191,0.674835,0.670489,0.9999
10000,0.605708,0.505451,0.0189,0.659232,0.671996,0.9999
10000,0.447937,0.50445,0.0195,0.664733,0.66451,1
10000,0.339581,0.50425,0.0186,0.669634,0.67072,0.9999
10000,0.709466,0.49895,0.0192,0.664933,0.6705,1
10000,0.315307,0.49745,0.0193,0.672635,0.664833,0.9999
10000,0.465935,0.50075,0.0187,0.667834,0.668407,0.9998
10000,0.61683,0.50175,0.019,0.664733,0.667592,1
10000,0.686133,0.49685,0.0193,0.662933,0.665782,0.9999
10000,0.479621,0.50395,0.0191,0.666033,0.668738,1
10000,0.31649,0.49815,0.0192,0.662132,0.660746,1
10000,0.72421,0.49785,0.0192,0.672935,0.664872,0.9999
10000,0.294355,0.49725,0.02,0.664633,0.670607,1
10000,0.862651,0.49645,0.0187,0.662132,0.669768,0.9998
10000,0.477234,0.49945,0.0189,0.661232,0.664682,1
10000,0.334249,0.50295,0.0194,0.670534,0.658059,1
10000,0.471696,0.49815,0.0201,0.664633,0.665922,0.9999
10000,0.775365,0.49895,0.0187,0.667233,0.671309,0.9999
10000,0.366108,0.49785,0.0188,0.664733,0.665235,0.9999
10000,0.561247,0.50465,0.0187,0.674735,0.668618,0.9999
10000,0.316132,0.50195,0.019,0.662733,0.668567,0.9999
10000,0.621477,0.49955,0.0184,0.668534,0.668236,0.9998
10000,0.359018,0.50025,0.0198,0.661532,0.657632,0.9998
10000,0.311241,0.50145,0.0194,0.675635,0.666463,0.9998
10000,0.648387,0.49925,0.0193,0.665133,0.665166,0.9997
10000,0.265691,0.49795,0.0194,0.670034,0.663606,0.9998
10000,0.645476,0.50335,0.0189,0.665933,0.666328,1
10000,0.696254,0.49915,0.0195,0.671834,0.671018,1
10000,0.392288,0.50345,0.0197,0.658132,0.66346,0.9999
10000,0.403287,0.49985,0.0191,0.663333,0.666206,0.9999
10000,0.347587,0.50475,0.0194,0.668034,0.663607,0.9998
10000,0.32397,0.49925,0.0197,0.665933,0.667825,0.9998
10000,0.268914,0.492149,0.0192,0.672034,0.667075,0.9999
10000,0.211425,0.50075,0.0193,0.665533,0.669984,1
10000,0.397861,0.50285,0.0193,0.669534,0.664009,0.9999
10000,0.632001,0.50105,0.0192,0.668634,0.66846,0.9999
10000,0.522816,0.50265,0.0192,0.673735,0.663983,0.9998
10000,0.516899,0.49905,0.0197,0.669134,0.663134,0.9999
10000,0.441743,0.50115,0.0192,0.662833,0.662421,0.9999
10000,0.410726,0.49725,0.0188,0.662332,0.667097,1
10000,0.363824,0.494049,0.0191,0.667734,0.672436,0.9999
10000,0.358973,0.505951,0.019,0.661932,0.663718,0.9998
10000,0.632968,0.49885,0.0193,0.668334,0.671817,0.9999
10000,0.606554,0.50005,0.019,0.666633,0.67413,0.9999
10000,0.442828,0.49715,0.0198,0.672535,0.659079,0.9998
10000,0.843487,0.50075,0.0186,0.672434,0.67001,1
10000,0.576035,0.50045,0.019,0.665133,0.668968,0.9997
10000,0.567536,0.50365,0.0189,0.669034,0.670679,0.9999
10000,0.375179,0.49925,0.0193,0.668134,0.658117,0.9998
10000,0.370059,0.49905,0.0191,0.660232,0.670631,1
10000,0.361758,0.49865,0.0188,0.669634,0.668345,0.9999
10000,0.329498,0.49725,0.0189,0.668034,0.664865,1
10000,0.628541,0.50175,0.0188,0.667834,0.672807,0.9998
10000,0.349662,0.50135,0.019,0.662833,0.669773,0.9999
10000,0.332485,0.493449,0.0194,0.667033,0.668767,1
10000,0.470769,0.492749,0.0192,0.667033,0.658671,0.9998
10000,0.6239,0.50445,0.0188,0.674835,0.666944,1
10000,0.512987,0.49805,0.0193,0.669734,0.664273,0.9998
10000,0.358025,0.50315,0.0185,0.664733,0.67122,0.9999
10000,0.609443,0.50045,0.0198,0.668734,0.661091,0.9998
10000,0.416169,0.49905,0.0197,0.664633,0.666461,1
10000,0.604414,0.49605,0.0188,0.669034,0.667109,1
10000,0.856785,0.49665,0.0185,0.675335,0.669016,0.9999
10000,0.574632,0.506851,0.0188,0.669534,0.668292,0.9998
10000,0.603529,0.50055,0.02,0.666233,0.667024,0.9999
10000,0.428001,0.50055,0.0194,0.670934,0.67109,0.9998
10000,0.597275,0.50335,0.019,0.664933,0.666546,1
10000,0.556281,0.50125,0.0196,0.665033,0.667081,1
10000,0.46394,0.50095,0.0191,0.661532,0.662025,1
10000,0.704292,0.49925,0.0189,0.662132,0.667806,0.9998
10000,0.55792,0.50025,0.0188,0.661432,0.670535,1
10000,0.742141,0.50075,0.0192,0.673335,0.66457,1
10000,0.442066,0.50015,0.0195,0.666233,0.663854,0.9998
10000,0.349104,0.49895,0.0192,0.664233,0.669834,1
10000,0.608433,0.505251,0.0194,0.670334,0.664044,1
10000,0.568822,0.50395,0.0184,0.673235,0.665691,1
10000,0.729592,0.50055,0.0195,0.672134,0.665493,0.9999
10000,0.491807,0.50275,0.0184,0.656031,0.67433,1
10000,0.550672,0.50175,0.0196,0.668134,0.665567,1
10000,0.583172,0.49945,0.0193,0.664433,0.668774,1
10000,0.745462,0.50185,0.0189,0.662232,0.671831,1
10000,0.735019,0.49925,0.0189,0.670634,0.664409,1
10000,0.443828,0.50015,0.0197,0.665833,0.672177,0.9999
10000,0.43731,0.49715,0.0192,0.663033,0.669745,0.9998
10000,0.420897,0.50095,0.019,0.670234,0.666901,1
10000,0.327349,0.49975,0.019,0.668034,0.670328,0.9999
10000,0.301949,0.49975,0.0193,0.667934,0.666092,1
10000,0.412235,0.49725,0.0191,0.668234,0.663145,1
10000,0.751625,0.505351,0.0193,0.670834,0.669235,0.9997
10000,0.467362,0.50155,0.0194,0.665333,0.677177,0.9998
10000,0.663338,0.50405,0.0193,0.661032,0.665681,0.9998
10000,0.223584,0.49925,0.0191,0.667734,0.66672,0.9998
10000,0.73085,0.50165,0.019,0.664233,0.662936,1
10000,0.410742,0.49585,0.02,0.668834,0.659331,1
10000,0.355946,0.50255,0.0191,0.662933,0.6669,0.9998
10000,0.797596,0.506851,0.0194,0.674735,0.663592,1
10000,0.69725,0.50175,0.0192,0.668034,0.664833,0.9998
10000,0.306313,0.494749,0.019,0.666633,0.66693,1
10000,0.393209,0.49945,0.0195,0.664433,0.66485,0.9999
10000,0.666442,0.50315,0.0194,0.657231,0.670357,1
10000,0.352798,0.50385,0.0195,0.665533,0.66309,0.9999
10000,0.61006,0.50045,0.019,0.672234,0.670805,0.9999
10000,0.733311,0.49525,0.0197,0.664333,0.667016,0.9999
10000,0.398143,0.505851,0.0191,0.662432,0.672264,0.9999
10000,0.465088,0.50255,0.0187,0.669034,0.664155,1
10000,0.711017,0.49985,0.0185,0.660132,0.664904,1
10000,0.293045,0.50425,0.0193,0.671334,0.669008,1
10000,0.209719,0.49955,0.0189,0.668534,0.660473,1
10000,0.39684,0.49995,0.0189,0.664633,0.664082,1
10000,0.402244,0.49795,0.019,0.667634,0.671272,1
10000,0.35143,0.49735,0.0188,0.668434,0.664121,0.9999
10000,0.804804,0.49935,0.0188,0.669334,0.66757,0.9999
10000,0.413868,0.49915,0.0193,0.673335,0.667572,1
10000,0.297791,0.49725,0.0185,0.659932,0.67373,0.9998
10000,0.446201,0.50205,0.0194,0.663133,0.666785,0.9999
10000,0.47497,0.49965,0.0197,0.670034,0.665058,1
10000,0.490478,0.49515,0.0193,0.669134,0.664238,1
10000,0.321745,0.49725,0.0193,0.663533,0.66744,0.9999
10000,0.640166,0.49665,0.0194,0.663133,0.663404,1
10000,0.310088,0.49925,0.0194,0.660632,0.660387,0.9999
10000,0.431267,0.49905,0.0184,0.671734,0.670781,0.9999
10000,0.7774,0.505251,0.0187,0.666133,0.663156,0.9999
10000,0.740843,0.49805,0.0193,0.663033,0.659057,0.9997
10000,0.743062,0.50165,0.0194,0.660632,0.666596,0.9999
10000,0.679182,0.49855,0.0201,0.663033,0.667899,1
10000,0.449972,0.49775,0.0196,0.670034,0.665402,0.9999
10000,0.279923,0.49905,0.0195,0.668334,0.667697,0.9998
10000,0.653734,0.50255,0.0191,0.662132,0.656346,0.9999
10000,0.293529,0.50385,0.0192,0.672234,0.655702,1
10000,0.343122,0.50045,0.0195,0.668034,0.669025,0.9998
10000,0.479257,0.50215,0.0194,0.667934,0.667685,1
10000,0.343186,0.49905,0.0193,0.670734,0.6574,1
10000,0.718117,0.50435,0.0187,0.669734,0.665674,0.9999
10000,0.378956,0.50215,0.0197,0.658932,0.66679,0.9998
10000,0.387287,0.50225,0.0191,0.665033,0.666418,0.9998
10000,0.791079,0.50455,0.0192,0.669634,0.669188,0.9999
10000,0.232047,0.49625,0.019,0.675035,0.66369,1
10000,0.328886,0.49635,0.0193,0.662332,0.666533,0.9998
10000,0.377193,0.49635,0.0189,0.672835,0.675506,0.9998
10000,0.56274,0.49965,0.0189,0.664733,0.66871,1
10000,0.421903,0.494249,0.0198,0.671134,0.663077,0.9999
10000,0.244279,0.49845,0.0193,0.665133,0.66881,1
10000,0.409078,0.50355,0.0197,0.675435,0.664814,1
10000,0.682393,0.50105,0.0196,0.662332,0.664221,0.9999
10000,0.431267,0.50245,0.0194,0.664933,0.661647,0.9999
10000,0.413461,0.50065,0.0194,0.667734,0.667409,1
10000,0.314565,0.49775,0.0197,0.670934,0.666301,0.9999
10000,0.676545,0.49975,0.0192,0.667634,0.666922,0.9999
10000,0.793947,0.50095,0.0192,0.662032,0.669329,1
10000,0.41194,0.50085,0.0194,0.669834,0.66899,1
10000,0.486502,0.49825,0.0195,0.669934,0.662782,0.9999
10000,0.381417,0.49905,0.0192,0.673435,0.671076,0.9999
10000,0.747619,0.50055,0.0188,0.661832,0.672935,1
10000,0.664304,0.49945,0.019,0.663733,0.656355,1
10000,0.626338,0.49995,0.0194,0.669534,0.668024,1
10000,0.701873,0.49955,0.0187,0.666933,0.668838,0.9997
10000,0.521967,0.49925,0.02,0.673835,0.666024,0.9997
10000,0.495304,0.49905,0.0188,0.662332,0.667,1
10000,0.385061,0.50085,0.02,0.669034,0.664296,1
10000,0.367832,0.50375,0.0197,0.664333,0.66266,0.9999
10000,0.337988,0.50025,0.0189,0.663333,0.671606,1
10000,0.489239,0.49785,0.0188,0.670834,0.666653,0.9997
10000,0.226002,0.50315,0.0192,0.671334,0.665799,0.9999
10000,0.37315,0.50235,0.0191,0.666033,0.672204,0.9999
10000,0.281691,0.50465,0.0193,0.662533,0.670724,0.9998
10000,0.373037,0.505351,0.0198,0.674935,0.668375,0.9998
10000,0.432033,0.49775,0.0188,0.662533,0.667995,0.9999
10000,0.348492,0.49505,0.0184,0.661532,0.665341,0.9999
10000,0.430057,0.49905,0.019,0.668034,0.666763,1
10000,0.267461,0.49875,0.0194,0.657031,0.665438,1
10000,0.316568,0.49655,0.0191,0.668534,0.661428,0.9999
10000,0.628168,0.49785,0.0192,0.669334,0.661749,1
10000,0.641523,0.50265,0.0197,0.665333,0.665819,0.9999
10000,0.663466,0.505551,0.0198,0.665333,0.660277,0.9999
10000,0.654864,0.50365,0.0194,0.665033,0.66983,0.9999
10000,0.70058,0.50285,0.0193,0.660032,0.661822,0.9998
10000,0.442922,0.508751,0.019,0.670734,0.667662,0.9998
10000,0.655089,0.50235,0.0187,0.663633,0.677384,0.9999
10000,0.294931,0.50055,0.0192,0.665733,0.665213,0.9999
10000,0.69879,0.49885,0.0188,0.656531,0.672522,0.9999
10000,0.557508,0.49635,0.0185,0.674435,0.662749,1
10000,0.274138,0.49665,0.0194,0.658732,0.664752,0.9999
10000,0.501013,0.49875,0.0199,0.668034,0.664565,0.9998
10000,0.439249,0.50325,0.0186,0.667233,0.664082,0.9999
10000,0.414007,0.50255,0.0191,0.670234,0.668082,0.9998
10000,0.410323,0.494249,0.0196,0.663333,0.659085,1
10000,0.477279,0.50105,0.0192,0.669234,0.665762,0.9998
10000,0.292945,0.50145,0.0195,0.665233,0.667529,1
10000,0.693006,0.50015,0.0189,0.663733,0.669443,0.9999
10000,0.40057,0.494149,0.0189,0.669334,0.668066,0.9998
10000,0.398054,0.505651,0.019,0.665533,0.665265,1
10000,0.517984,0.49795,0.0193,0.666133,0.661219,1
10000,0.302937,0.49775,0.019,0.666633,0.67039,0.9999
10000,0.363598,0.49945,0.0191,0.671634,0.663968,1
10000,0.661578,0.49985,0.0192,0.667033,0.666922,0.9999
10000,0.529904,0.49565,0.0186,0.664833,0.668575,1
10000,0.593305,0.49975,0.0189,0.659132,0.66998,0.9997
10000,0.767436,0.49845,0.0195,0.666133,0.666855,0.9999
10000,0.715557,0.50195,0.019,0.670234,0.664165,0.9998
10000,0.716691,0.50135,0.0189,0.668434,0.658463,0.9999
10000,0.379957,0.49755,0.0189,0.660532,0.667745,0.9999
10000,0.307574,0.49835,0.0196,0.668634,0.666281,0.9999
10000,0.44219,0.492649,0.0195,0.672234,0.66384,0.9998
10000,0.81374,0.50125,0.0187,0.664533,0.667658,1
10000,0.728117,0.49865,0.0192,0.666433,0.670784,0.9999
10000,0.642678,0.49715,0.0187,0.673135,0.662784,0.9999
10000,0.420694,0.49755,0.0187,0.664933,0.671928,1
10000,0.37095,0.50235,0.0193,0.668134,0.672884,0.9998
10000,0.374433,0.49805,0.0198,0.665333,0.662263,1
10000,0.683019,0.50365,0.0189,0.662733,0.670315,0.9998
10000,0.451073,0.50225,0.0193,0.663833,0.673936,0.9998
10000,0.672627,0.49835,0.0185,0.659532,0.663491,0.9999
10000,0.3439,0.50225,0.0192,0.671634,0.663269,1
10000,0.587544,0.506251,0.0195,0.667834,0.662458,0.9997
10000,0.44447,0.50225,0.019,0.665733,0.671895,1
10000,0.45511,0.50315,0.0189,0.665133,0.667852,0.9997
10000,0.789652,0.49905,0.0192,0.668534,0.669958,0.9999
10000,0.413259,0.49675,0.0196,0.669934,0.657397,0.9999
10000,0.303903,0.49885,0.0188,0.671434,0.672187,1
10000,0.314818,0.50245,0.0194,0.660532,0.666258,1
10000,0.274833,0.49935,0.0191,0.666533,0.662063,0.9997
10000,0.386171,0.49695,0.0191,0.666833,0.673599,0.9999
10000,0.718568,0.50015,0.0196,0.660932,0.667314,0.9999
10000,0.320095,0.49995,0.0189,0.669734,0.663415,1
10000,0.278145,0.50205,0.0189,0.673535,0.666677,0.9999
10000,0.445667,0.50085,0.0191,0.659532,0.665732,1
10000,0.467476,0.50205,0.0189,0.669434,0.674444,1
10000,0.638829,0.49975,0.0195,0.667734,0.668714,0.9999
10000,0.598844,0.50175,0.019,0.668034,0.661084,0.9999
10000,0.589609,0.49695,0.0196,0.671334,0.664246,0.9998
10000,0.339661,0.49935,0.0192,0.664833,0.662031,1
10000,0.686792,0.49885,0.0196,0.662432,0.668744,0.9998
10000,0.492716,0.50305,0.0187,0.671134,0.669699,0.9998
10000,0.437409,0.505051,0.0189,0.659032,0.667408,0.9996
10000,0.538559,0.49515,0.0187,0.670234,0.673949,1
10000,0.656479,0.49955,0.0189,0.663933,0.66132,0.9998
10000,0.450116,0.49945,0.0195,0.670134,0.665333,1
10000,0.398321,0.50315,0.0198,0.664033,0.668191,1
10000,0.382626,0.50005,0.0194,0.668834,0.669042,0.9998
10000,0.560395,0.50365,0.0193,0.667033,0.668009,0.9998
10000,0.390593,0.50105,0.0195,0.667133,0.665264,1
10000,0.694539,0.49865,0.0195,0.670234,0.668349,1
10000,0.84834,0.49885,0.0192,0.673535,0.660601,1
10000,0.356976,0.49905,0.0188,0.672635,0.658305,0.9998
10000,0.616882,0.49755,0.0189,0.667834,0.662747,0.9998
10000,0.772713,0.493649,0.0199,0.669834,0.671529,0.9999
10000,0.339269,0.50105,0.0192,0.664333,0.666505,0.9998
10000,0.489395,0.49925,0.0191,0.669134,0.669618,0.9999
10000,0.332213,0.50135,0.0191,0.661532,0.658747,0.9998
10000,0.51245,0.49725,0.0195,0.664933,0.659786,0.9998
10000,0.256198,0.49945,0.0195,0.666533,0.667709,0.9999
10000,0.368033,0.505551,0.0193,0.667033,0.66196,0.9998
10000,0.627576,0.50005,0.0191,0.671634,0.663742,0.9999
10000,0.523227,0.506451,0.0186,0.667433,0.664109,0.9997
10000,0.616167,0.50155,0.0187,0.665333,0.669296,1
10000,0.63814,0.494749,0.0199,0.669834,0.66515,1
10000,0.733675,0.50145,0.0191,0.663733,0.673015,0.9999
10000,0.362478,0.492149,0.0193,0.670634,0.667657,1
10000,0.519361,0.49955,0.0187,0.665333,0.670397,0.9999
10000,0.283303,0.49845,0.0197,0.661732,0.665933,0.9997
10000,0.837038,0.50035,0.0183,0.671234,0.669097,1
10000,0.303147,0.50435,0.0186,0.668934,0.666046,0.9998
10000,0.680403,0.49905,0.0194,0.670534,0.664766,0.9999
10000,0.299197,0.50065,0.019,0.669734,0.666651,0.9999
10000,0.576362,0.49985,0.0191,0.668734,0.662569,0.9998
10000,0.472038,0.50125,0.0191,0.667934,0.661997,0.9998
10000,0.746761,0.49865,0.0198,0.666933,0.665163,0.9999
10000,0.873903,0.50155,0.0191,0.664533,0.665294,1
10000,0.856311,0.49905,0.0197,0.670134,0.670357,1
10000,0.798999,0.49905,0.0187,0.675935,0.667347,1
10000,0.410835,0.50025,0.0192,0.662432,0.670527,1
10000,0.449586,0.493949,0.019,0.667033,0.666623,0.9999
10000,0.700272,0.493649,0.0194,0.666733,0.669972,0.9999
10000,0.701383,0.506951,0.0192,0.654731,0.661459,1
10000,0.685912,0.50035,0.0189,0.674935,0.664185,0.9998
10000,0.326372,0.49835,0.0192,0.661632,0.666477,1
10000,0.371765,0.50225,0.0188,0.666633,0.675172,1
10000,0.762227,0.50015,0.0202,0.660632,0.658476,0.9998
10000,0.423548,0.506651,0.0188,0.666833,0.67005,0.9999
10000,0.40643,0.50155,0.019,0.666633,0.668125,1
10000,0.561096,0.50415,0.0188,0.667834,0.670389,1
10000,0.668363,0.49875,0.0184,0.668334,0.666324,0.9999
10000,0.326945,0.50415,0.0193,0.671134,0.659707,1
10000,0.783242,0.49995,0.0192,0.663233,0.662498,1
10000,0.475683,0.49975,0.0191,0.665633,0.666969,0.9999
10000,0.346556,0.49935,0.0201,0.668234,0.662953,0.9999
10000,0.2625,0.50415,0.0196,0.658732,0.664647,0.9999
10000,0.675287,0.50205,0.02,0.655531,0.667119,1
10000,0.411291,0.50195,0.0194,0.666733,0.663829,0.9998
10000,0.365614,0.49795,0.0191,0.662232,0.665153,1
10000,0.486019,0.49825,0.0193,0.672535,0.669409,0.9999
10000,0.826721,0.50035,0.0194,0.666733,0.67014,1
10000,0.298431,0.507151,0.0188,0.665033,0.676245,0.9999
10000,0.761882,0.49685,0.0198,0.658532,0.67148,1
10000,0.648462,0.50145,0.0189,0.667433,0.660078,0.9998
10000,0.598794,0.49805,0.0195,0.662132,0.666538,0.9999
10000,0.6618,0.50055,0.0192,0.666933,0.672244,0.9997
10000,0.387307,0.50175,0.0196,0.659432,0.670634,1
10000,0.284758,0.49645,0.0191,0.672434,0.664543,0.9999
10000,0.375651,0.50345,0.019,0.666033,0.670321,0.9999
10000,0.612978,0.49765,0.0196,0.670434,0.660318,0.9997
10000,0.473225,0.49905,0.0199,0.672234,0.666333,0.9999
10000,0.346105,0.50145,0.0191,0.667333,0.669644,0.9998
10000,0.782269,0.49705,0.0192,0.672334,0.668137,1
10000,0.242679,0.49885,0.0198,0.661332,0.667728,0.9999
10000,0.483751,0.49715,0.0187,0.668434,0.670933,0.9996
10000,0.79954,0.49915,0.0195,0.674435,0.669372,0.9997
10000,0.654385,0.49885,0.0193,0.669034,0.665894,0.9999
10000,0.286586,0.50105,0.0187,0.668034,0.662669,0.9999
10000,0.629074,0.49695,0.0197,0.668234,0.660561,1
10000,0.618001,0.50245,0.0199,0.662432,0.666721,0.9999
10000,0.632966,0.49945,0.0196,0.664333,0.658575,1
10000,0.487073,0.49755,0.0189,0.661732,0.667238,0.9999
10000,0.391415,0.50115,0.02,0.667634,0.659114,0.9999
10000,0.54086,0.50045,0.0191,0.664933,0.666965,0.9998
10000,0.404912,0.49955,0.0192,0.662633,0.667116,0.9999
10000,0.639081,0.50235,0.0188,0.672535,0.669999,0.9997
10000,0.448816,0.50395,0.0196,0.665233,0.66078,0.9999
10000,0.344781,0.50195,0.0189,0.662533,0.672351,0.9999
10000,0.779794,0.49685,0.0195,0.664833,0.677337,0.9998
10000,0.29791,0.50265,0.0182,0.666933,0.66824,0.9996
10000,0.782951,0.506451,0.0196,0.669434,0.666095,0.9997
10000,0.306172,0.50115,0.0192,0.671334,0.66218,0.9999
10000,0.332467,0.49865,0.0189,0.662633,0.670486,1
10000,0.738772,0.49765,0.0192,0.665733,0.672494,0.9996
10000,0.667623,0.49575,0.0196,0.667834,0.666077,0.9999
10000,0.522472,0.49775,0.0199,0.661232,0.669315,0.9999
10000,0.469212,0.50165,0.0188,0.668234,0.669471,0.9999
10000,0.480192,0.49765,0.0191,0.667333,0.666173,0.9999
10000,0.638578,0.49795,0.0198,0.667233,0.657927,0.9996
10000,0.619525,0.505251,0.0187,0.665933,0.668336,1
10000,0.47514,0.50075,0.0188,0.660232,0.673955,0.9999
10000,0.70502,0.505451,0.02,0.665933,0.662179,0.9997
10000,0.658196,0.49715,0.02,0.671034,0.660919,0.9999
10000,0.549858,0.49845,0.0192,0.660732,0.666253,1
10000,0.379926,0.50165,0.0195,0.667834,0.671446,0.9999
10000,0.819602,0.50275,0.0188,0.672134,0.66328,0.9998
10000,0.289245,0.49835,0.0191,0.671934,0.664028,0.9999
10000,0.474559,0.492849,0.0196,0.661032,0.671824,1
10000,0.612801,0.50175,0.0192,0.664733,0.655767,0.9998
10000,0.488242,0.49585,0.0194,0.663833,0.668944,0.9997
10000,0.723336,0.49675,0.019,0.664933,0.673877,1
10000,0.3987,0.49775,0.0189,0.674635,0.671938,0.9998
10000,0.620575,0.50425,0.0188,0.655831,0.672779,0.9998
10000,0.371067,0.50455,0.0202,0.669834,0.669216,0.9999
10000,0.798666,0.50205,0.0186,0.666733,0.673646,0.9999
10000,0.304798,0.50405,0.0187,0.665133,0.671037,0.9999
10000,0.480517,0.49705,0.0193,0.662332,0.66601,0.9997
10000,0.357047,0.49905,0.0193,0.670034,0.664177,0.9998
10000,0.62819,0.49605,0.0193,0.661232,0.67026,0.9999
10000,0.311299,0.50325,0.0196,0.667333,0.662499,0.9999
10000,0.309001,0.49665,0.0194,0.668534,0.671977,0.9998
10000,0.561983,0.50045,0.0193,0.669734,0.667689,0.9998
10000,0.354452,0.49635,0.0198,0.664933,0.661639,1
10000,0.692402,0.505151,0.0197,0.669434,0.669316,1
10000,0.434123,0.50065,0.0194,0.671834,0.671375,0.9998
10000,0.452834,0.49955,0.0185,0.660332,0.669534,0.9999
10000,0.821056,0.50155,0.0194,0.675335,0.664298,0.9999
10000,0.415786,0.49835,0.0194,0.665633,0.663293,0.9998
10000,0.300865,0.49975,0.0201,0.666733,0.662479,0.9999
10000,0.625957,0.50095,0.0186,0.675035,0.677289,0.9999
10000,0.601688,0.50175,0.0188,0.668434,0.667124,0.9998
10000,0.346617,0.50205,0.0193,0.662933,0.664732,0.9999
10000,0.816462,0.50025,0.0203,0.673235,0.6618,0.9998
10000,0.555324,0.49635,0.0197,0.665133,0.66553,1
10000,0.328513,0.508751,0.0189,0.660132,0.662118,0.9998
10000,0.444762,0.50005,0.019,0.668434,0.666628,1
10000,0.569829,0.50095,0.0193,0.677235,0.662888,0.9996
10000,0.322482,0.50445,0.0187,0.660532,0.662652,0.9999
10000,0.744466,0.50295,0.0191,0.665333,0.667053,1
10000,0.540155,0.50185,0.0191,0.672334,0.664025,1
10000,0.520969,0.508151,0.0191,0.671334,0.66074,0.9999
10000,0.55854,0.494549,0.0184,0.674835,0.671364,0.9998
10000,0.547963,0.50175,0.0193,0.663433,0.658844,1
10000,0.721432,0.50105,0.0194,0.675935,0.659299,1
10000,0.444253,0.49925,0.0192,0.664333,0.674685,1
10000,0.774992,0.49845,0.0194,0.665933,0.658285,0.9999
10000,0.737827,0.49845,0.0184,0.663533,0.670272,1
10000,0.451387,0.50195,0.0193,0.666233,0.655718,0.9997
10000,0.593568,0.493149,0.0191,0.669634,0.666095,0.9999
10000,0.26487,0.49725,0.0196,0.667934,0.66003,0.9998
10000,0.768001,0.50445,0.0186,0.670234,0.672067,1
10000,0.388773,0.49785,0.02,0.669934,0.661888,1
10000,0.477837,0.49905,0.0192,0.659332,0.664667,1
10000,0.396185,0.50255,0.0194,0.655031,0.668607,1
10000,0.295944,0.49915,0.0187,0.666833,0.670683,0.9999
10000,0.32687,0.49845,0.0194,0.666833,0.674211,1
10000,0.403531,0.49975,0.0193,0.665133,0.671044,1
10000,0.396322,0.49675,0.0196,0.664633,0.667389,0.9999
