n,inv_norm,runs_norm,rem_norm,osc_norm,dis_norm,ham_norm
10000,0.500476,0.09991,0.0221,0.19964,0.677268,0.9998
10000,0.362806,0.09991,0.0213,0.19964,0.653236,0.9998
10000,0.695623,0.09991,0.0205,0.19964,0.674598,0.9997
10000,0.451574,0.09991,0.0211,0.19944,0.668008,0.9999
10000,0.637249,0.09991,0.021,0.19984,0.666883,1
10000,0.619744,0.09991,0.021,0.19944,0.673455,1
10000,0.746757,0.09991,0.0213,0.19984,0.653763,0.9995
10000,0.63013,0.09991,0.0207,0.19964,0.672825,0.9997
10000,0.389958,0.09991,0.0208,0.19984,0.673992,0.9998
10000,0.554714,0.09991,0.0217,0.19964,0.671677,1
10000,0.308126,0.09991,0.0205,0.19944,0.666592,0.9996
10000,0.520694,0.09991,0.0215,0.19984,0.652237,0.9994
10000,0.4627,0.09991,0.0208,0.19944,0.668357,1
10000,0.415376,0.09991,0.0218,0.19984,0.657694,0.9998
10000,0.405903,0.09991,0.0219,0.19964,0.670544,0.9999
10000,0.395451,0.09991,0.0216,0.19964,0.659655,0.9999
10000,0.30284,0.09991,0.0209,0.19984,0.650473,0.9998
10000,0.642662,0.09991,0.0232,0.19984,0.654596,0.9997
10000,0.350908,0.09991,0.022,0.19964,0.666231,0.9998
10000,0.485266,0.09991,0.0214,0.19964,0.662871,0.9996
10000,0.814072,0.09991,0.021,0.19984,0.665842,0.9996
10000,0.279046,0.09991,0.0219,0.19984,0.670966,0.9999
10000,0.509311,0.09991,0.0213,0.19944,0.671233,0.9996
10000,0.683664,0.09991,0.0224,0.19964,0.666607,0.9998
10000,0.19435,0.09991,0.0214,0.19964,0.6571,0.9996
10000,0.713419,0.09991,0.023,0.19984,0.662167,0.9998
10000,0.693479,0.09991,0.0215,0.19964,0.676756,0.9999
10000,0.266065,0.09991,0.0215,0.19984,0.66486,0.9996
10000,0.374126,0.09991,0.0207,0.19964,0.664215,0.9998
10000,0.771959,0.09991,0.021,0.19944,0.665217,0.9998
10000,0.64191,0.09991,0.021,0.19964,0.662553,0.9997
10000,0.297903,0.09991,0.0205,0.19944,0.678715,0.9999
10000,0.36583,0.09991,0.0216,0.19924,0.659503,0.9998
10000,0.711241,0.09991,0.0219,0.19944,0.678307,0.9996
10000,0.37751,0.09991,0.0213,0.19964,0.679368,0.9998
10000,0.568916,0.09991,0.0221,0.19984,0.659288,0.9998
10000,0.260517,0.09991,0.0218,0.19964,0.656978,0.9997
10000,0.545321,0.09991,0.02,0.19944,0.672926,0.9999
10000,0.419575,0.09991,0.0213,0.19944,0.651789,0.9998
10000,0.369394,0.09991,0.022,0.19964,0.646683,0.9999
10000,0.594083,0.09991,0.021,0.19984,0.675352,1
10000,0.50508,0.09991,0.0209,0.19964,0.678948,0.9999
10000,0.588595,0.09991,0.0219,0.19944,0.641969,0.9997
10000,0.377461,0.09991,0.0216,0.19964,0.667158,0.9998
10000,0.422957,0.09991,0.0207,0.19944,0.67132,0.9998
10000,0.39034,0.09991,0.0228,0.19944,0.655826,0.9996
10000,0.402837,0.09991,0.0212,0.19944,0.673521,0.9999
10000,0.504925,0.09991,0.0217,0.19944,0.686182,0.9998
10000,0.516019,0.09991,0.0212,0.19984,0.655418,0.9994
10000,0.590021,0.09991,0.021,0.19944,0.678242,0.9997
10000,0.533576,0.09991,0.0213,0.19964,0.673088,0.9998
10000,0.274756,0.09991,0.0205,0.19964,0.679921,0.9997
10000,0.278249,0.09991,0.0198,0.19984,0.682757,0.9999
10000,0.574782,0.09991,0.0213,0.19964,0.672598,0.9999
10000,0.324523,0.09991,0.0212,0.19944,0.673426,1
10000,0.429363,0.09991,0.0218,0.19964,0.642583,0.9997
10000,0.33781,0.09991,0.0217,0.19924,0.634691,0.9997
10000,0.58597,0.09991,0.022,0.19964,0.648358,0.9996
10000,0.338143,0.09991,0.0216,0.19984,0.671549,0.9997
10000,0.304025,0.09991,0.0218,0.19924,0.651288,0.9998
10000,0.453474,0.09991,0.0215,0.19944,0.663818,1
10000,0.649994,0.09991,0.0215,0.19984,0.655696,0.9997
10000,0.374548,0.09991,0.0213,0.19984,0.665299,0.9997
10000,0.732454,0.09991,0.0209,0.19984,0.685216,1
10000,0.298505,0.09991,0.0209,0.19944,0.680203,0.9995
10000,0.501528,0.09991,0.0205,0.19964,0.676619,1
10000,0.805555,0.09991,0.0203,0.19964,0.659565,0.9999
10000,0.604286,0.09991,0.0209,0.19964,0.65724,1
10000,0.420797,0.09991,0.0211,0.19944,0.668747,0.9997
10000,0.643203,0.09991,0.021,0.19964,0.678746,0.9998
10000,0.384171,0.09991,0.0228,0.19944,0.641159,0.9997
10000,0.313636,0.09991,0.022,0.19964,0.638062,0.9995
10000,0.466099,0.09991,0.0214,0.19944,0.668076,0.9999
10000,0.331732,0.09991,0.0224,0.19944,0.659562,0.9998
